date,time,quarter1,quarter2,quarter3,quarter4,generation,forecast
2026-03-15T12:30:00+03:00,2026-03-15T12:30:00+03:00,1740.73,2928.24,4576.82,5764.34,3193.5,3840.19
2026-03-15T12:40:00+03:00,2026-03-15T12:40:00+03:00,1752.28,2942.66,4595.2,5785.57,3368.59,3853.82
2026-03-15T12:50:00+03:00,2026-03-15T12:50:00+03:00,1763.84,2957.07,4613.58,5806.8,3527.56,3867.45
2026-03-15T13:00:00+03:00,2026-03-15T13:00:00+03:00,1775.4,2971.48,4631.95,5828.03,3433.63,3881.08
2026-03-15T13:10:00+03:00,2026-03-15T13:10:00+03:00,1816.88,3015.65,4679.86,5878.63,3421.13,3926.2
2026-03-15T13:20:00+03:00,2026-03-15T13:20:00+03:00,1858.36,3059.82,4727.76,5929.23,3417.92,3971.33
2026-03-15T13:30:00+03:00,2026-03-15T13:30:00+03:00,1899.84,3103.99,4775.67,5979.82,3488.82,4016.45
2026-03-15T13:40:00+03:00,2026-03-15T13:40:00+03:00,1941.32,3148.16,4823.57,6030.42,3522.14,4061.57
2026-03-15T13:50:00+03:00,2026-03-15T13:50:00+03:00,1982.8,3192.33,4871.48,6081.01,3475.7,4106.7
2026-03-15T14:00:00+03:00,2026-03-15T14:00:00+03:00,2024.28,3236.5,4919.38,6131.61,3455.51,4151.82
2026-03-15T14:10:00+03:00,2026-03-15T14:10:00+03:00,2051.76,3271.81,4965.57,6185.62,3500.93,4193.24
2026-03-15T14:20:00+03:00,2026-03-15T14:20:00+03:00,2079.25,3307.13,5011.75,6239.63,3577.89,4234.66
2026-03-15T14:30:00+03:00,2026-03-15T14:30:00+03:00,2106.73,3342.44,5057.93,6293.64,3625.35,4276.08
2026-03-15T14:40:00+03:00,2026-03-15T14:40:00+03:00,2134.22,3377.76,5104.11,6347.65,3660.01,4317.5
2026-03-15T14:50:00+03:00,2026-03-15T14:50:00+03:00,2161.7,3413.07,5150.29,6401.66,3674.64,4358.93
2026-03-15T15:00:00+03:00,2026-03-15T15:00:00+03:00,2189.19,3448.38,5196.48,6455.67,3744.68,4400.35
2026-03-15T15:10:00+03:00,2026-03-15T15:10:00+03:00,2195.16,3460.16,5216.31,6481.3,3772.73,4418.17
2026-03-15T15:20:00+03:00,2026-03-15T15:20:00+03:00,2201.14,3471.94,5236.14,6506.94,3786.74,4435.99
2026-03-15T15:30:00+03:00,2026-03-15T15:30:00+03:00,2207.11,3483.71,5255.97,6532.57,3827.28,4453.82
2026-03-15T15:40:00+03:00,2026-03-15T15:40:00+03:00,2213.09,3495.49,5275.8,6558.2,3907.53,4471.64
2026-03-15T15:50:00+03:00,2026-03-15T15:50:00+03:00,2219.06,3507.27,5295.63,6583.83,4011.38,4489.46
2026-03-15T16:00:00+03:00,2026-03-15T16:00:00+03:00,2225.04,3519.04,5315.46,6609.47,4033.99,4507.28
2026-03-15T16:10:00+03:00,2026-03-15T16:10:00+03:00,2251.13,3548.61,5349.86,6647.34,3945.15,4541.12
2026-03-15T16:20:00+03:00,2026-03-15T16:20:00+03:00,2277.23,3578.18,5384.25,6685.21,3926.43,4574.96
2026-03-15T16:30:00+03:00,2026-03-15T16:30:00+03:00,2303.32,3607.75,5418.65,6723.08,3974.91,4608.8
2026-03-15T16:40:00+03:00,2026-03-15T16:40:00+03:00,2329.41,3637.32,5453.04,6760.96,3950.29,4642.64
2026-03-15T16:50:00+03:00,2026-03-15T16:50:00+03:00,2355.51,3666.89,5487.44,6798.83,4030.91,4676.48
2026-03-15T17:00:00+03:00,2026-03-15T17:00:00+03:00,2381.6,3696.46,5521.84,6836.7,4078.87,4710.32
2026-03-15T17:10:00+03:00,2026-03-15T17:10:00+03:00,2387.06,3694.25,5508.97,6816.16,3979.53,4702.43
2026-03-15T17:20:00+03:00,2026-03-15T17:20:00+03:00,2392.51,3692.04,5496.11,6795.63,3927.84,4694.54
2026-03-15T17:30:00+03:00,2026-03-15T17:30:00+03:00,2397.97,3689.82,5483.24,6775.09,3919.39,4686.65
2026-03-15T17:40:00+03:00,2026-03-15T17:40:00+03:00,2403.43,3687.61,5470.38,6754.56,3882.06,4678.76
2026-03-15T17:50:00+03:00,2026-03-15T17:50:00+03:00,2408.88,3685.39,5457.52,6734.02,3916.94,4670.88
2026-03-15T18:00:00+03:00,2026-03-15T18:00:00+03:00,2414.34,3683.18,5444.65,6713.49,3913.8,4662.99
2026-03-15T18:10:00+03:00,2026-03-15T18:10:00+03:00,2384.73,3632.02,5363.58,6610.87,3934.18,4593.48
2026-03-15T18:20:00+03:00,2026-03-15T18:20:00+03:00,2355.13,3580.87,5282.52,6508.26,3902.4,4523.97
2026-03-15T18:30:00+03:00,2026-03-15T18:30:00+03:00,2325.53,3529.72,5201.45,6405.65,3849.87,4454.46
2026-03-15T18:40:00+03:00,2026-03-15T18:40:00+03:00,2295.92,3478.57,5120.39,6303.03,3764.04,4384.95
2026-03-15T18:50:00+03:00,2026-03-15T18:50:00+03:00,2266.32,3427.42,5039.32,6200.42,3742.1,4315.43
2026-03-15T19:00:00+03:00,2026-03-15T19:00:00+03:00,2236.72,3376.26,4958.25,6097.8,3762.03,4245.92
2026-03-15T19:10:00+03:00,2026-03-15T19:10:00+03:00,2206.62,3345.1,4925.61,6064.08,3844.35,4211.72
2026-03-15T19:20:00+03:00,2026-03-15T19:20:00+03:00,2176.53,3313.94,4892.96,6030.36,3780.02,4177.52
2026-03-15T19:30:00+03:00,2026-03-15T19:30:00+03:00,2146.44,3282.78,4860.31,5996.65,3828.94,4143.32
2026-03-15T19:40:00+03:00,2026-03-15T19:40:00+03:00,2116.35,3251.61,4827.66,5962.93,3975.79,4109.12
2026-03-15T19:50:00+03:00,2026-03-15T19:50:00+03:00,2086.25,3220.45,4795.01,5929.21,3933.36,4074.92
2026-03-15T20:00:00+03:00,2026-03-15T20:00:00+03:00,2056.16,3189.29,4762.36,5895.49,3765.38,4040.72
2026-03-15T20:10:00+03:00,2026-03-15T20:10:00+03:00,2027.32,3160.55,4733.75,5866.98,3715.04,4008.3
2026-03-15T20:20:00+03:00,2026-03-15T20:20:00+03:00,1998.49,3131.81,4705.15,5838.46,3702.56,3975.88
2026-03-15T20:30:00+03:00,2026-03-15T20:30:00+03:00,1969.65,3103.06,4676.54,5809.95,3799.79,3943.47
2026-03-15T20:40:00+03:00,2026-03-15T20:40:00+03:00,1940.81,3074.32,4647.93,5781.44,3834.54,3911.05
2026-03-15T20:50:00+03:00,2026-03-15T20:50:00+03:00,1911.98,3045.58,4619.32,5752.93,3806.96,3878.63
2026-03-15T21:00:00+03:00,2026-03-15T21:00:00+03:00,1883.14,3016.84,4590.71,5724.41,3907.18,3846.21
2026-03-15T21:10:00+03:00,2026-03-15T21:10:00+03:00,1831.13,2962.35,4532.79,5664.01,4002.37,3783.92
2026-03-15T21:20:00+03:00,2026-03-15T21:20:00+03:00,1779.12,2907.87,4474.86,5603.6,3934.19,3721.64
2026-03-15T21:30:00+03:00,2026-03-15T21:30:00+03:00,1727.11,2853.38,4416.93,5543.2,3900.82,3659.36
2026-03-15T21:40:00+03:00,2026-03-15T21:40:00+03:00,1675.11,2798.89,4359.01,5482.79,3751.16,3597.08
2026-03-15T21:50:00+03:00,2026-03-15T21:50:00+03:00,1623.1,2744.41,4301.08,5422.39,3804.59,3534.79
2026-03-15T22:00:00+03:00,2026-03-15T22:00:00+03:00,1571.09,2689.92,4243.15,5361.99,3724.55,3472.51
2026-03-15T22:10:00+03:00,2026-03-15T22:10:00+03:00,1518.41,2633.29,4181.05,5295.93,3564.02,3412.84
2026-03-15T22:20:00+03:00,2026-03-15T22:20:00+03:00,1465.73,2576.67,4118.94,5229.88,3429.61,3353.17
2026-03-15T22:30:00+03:00,2026-03-15T22:30:00+03:00,1413.05,2520.04,4056.83,5163.82,3354.24,3293.5
2026-03-15T22:40:00+03:00,2026-03-15T22:40:00+03:00,1360.37,2463.41,3994.72,5097.77,3323.03,3233.83
2026-03-15T22:50:00+03:00,2026-03-15T22:50:00+03:00,1307.69,2406.78,3932.62,5031.71,3261.3,3174.16
2026-03-15T23:00:00+03:00,2026-03-15T23:00:00+03:00,1255.01,2350.16,3870.51,4965.66,3208.28,3114.48
2026-03-15T23:10:00+03:00,2026-03-15T23:10:00+03:00,1201.32,2293.22,3809.05,4900.95,3173.77,3116.46
2026-03-15T23:20:00+03:00,2026-03-15T23:20:00+03:00,1147.64,2236.28,3747.6,4836.24,3143.98,3118.43
2026-03-15T23:30:00+03:00,2026-03-15T23:30:00+03:00,1093.96,2179.35,3686.14,4771.52,3071.76,3120.4
2026-03-15T23:40:00+03:00,2026-03-15T23:40:00+03:00,1040.28,2122.41,3624.68,4706.81,2896.91,3122.37
2026-03-15T23:50:00+03:00,2026-03-15T23:50:00+03:00,986.6,2065.47,3563.23,4642.1,,3124.34
2026-03-16T00:00:00+03:00,2026-03-16T00:00:00+03:00,932.92,2008.53,3501.77,4577.39,3031.06,3126.32
2026-03-16T00:10:00+03:00,2026-03-16T00:10:00+03:00,899.84,1972.71,3462.14,4535.01,3010.83,3072.66
2026-03-16T00:20:00+03:00,2026-03-16T00:20:00+03:00,866.77,1936.89,3422.5,4492.63,2855.45,3019.01
2026-03-16T00:30:00+03:00,2026-03-16T00:30:00+03:00,833.7,1901.07,3382.87,4450.25,2880.29,2965.35
2026-03-16T00:40:00+03:00,2026-03-16T00:40:00+03:00,800.62,1865.25,3343.24,4407.87,2770.58,2911.69
2026-03-16T00:50:00+03:00,2026-03-16T00:50:00+03:00,767.55,1829.43,3303.6,4365.49,2718.39,2858.04
2026-03-16T01:00:00+03:00,2026-03-16T01:00:00+03:00,734.48,1793.61,3263.97,4323.11,2714.27,2804.38
2026-03-16T01:10:00+03:00,2026-03-16T01:10:00+03:00,711.17,1768.35,3235.98,4293.16,2468.77,2768.8
2026-03-16T01:20:00+03:00,2026-03-16T01:20:00+03:00,687.86,1743.08,3207.99,4263.21,2565.1,2733.22
2026-03-16T01:30:00+03:00,2026-03-16T01:30:00+03:00,664.55,1717.81,3180.0,4233.26,2514.92,2697.64
2026-03-16T01:40:00+03:00,2026-03-16T01:40:00+03:00,641.25,1692.54,3152.01,4203.31,2526.12,2662.06
2026-03-16T01:50:00+03:00,2026-03-16T01:50:00+03:00,617.94,1667.27,3124.02,4173.36,2437.69,2626.48
2026-03-16T02:00:00+03:00,2026-03-16T02:00:00+03:00,594.63,1642.01,3096.04,4143.41,2366.74,2590.9
2026-03-16T02:10:00+03:00,2026-03-16T02:10:00+03:00,570.0,1616.93,3070.34,4117.27,2165.78,2574.79
2026-03-16T02:20:00+03:00,2026-03-16T02:20:00+03:00,545.36,1591.85,3044.64,4091.13,2144.0,2558.68
2026-03-16T02:30:00+03:00,2026-03-16T02:30:00+03:00,520.73,1566.77,3018.94,4064.99,2046.31,2542.58
2026-03-16T02:40:00+03:00,2026-03-16T02:40:00+03:00,496.09,1541.69,2993.25,4038.84,2203.83,2526.47
2026-03-16T02:50:00+03:00,2026-03-16T02:50:00+03:00,471.46,1516.61,2967.55,4012.7,2181.18,2510.36
2026-03-16T03:00:00+03:00,2026-03-16T03:00:00+03:00,446.82,1491.53,2941.85,3986.56,2312.2,2494.25
2026-03-16T03:10:00+03:00,2026-03-16T03:10:00+03:00,448.51,1494.76,2947.22,3993.47,2342.98,2457.23
2026-03-16T03:20:00+03:00,2026-03-16T03:20:00+03:00,450.2,1497.98,2952.58,4000.37,2318.84,2420.22
2026-03-16T03:30:00+03:00,2026-03-16T03:30:00+03:00,451.88,1501.21,2957.95,4007.28,2285.81,2383.2
2026-03-16T03:40:00+03:00,2026-03-16T03:40:00+03:00,453.57,1504.44,2963.32,4014.18,2279.8,2346.18
2026-03-16T03:50:00+03:00,2026-03-16T03:50:00+03:00,455.26,1507.66,2968.68,4021.09,2159.94,2309.17
2026-03-16T04:00:00+03:00,2026-03-16T04:00:00+03:00,456.94,1510.89,2974.05,4028.0,1911.35,2272.15
2026-03-16T04:10:00+03:00,2026-03-16T04:10:00+03:00,437.02,1489.86,2951.48,4004.32,1855.44,2250.76
2026-03-16T04:20:00+03:00,2026-03-16T04:20:00+03:00,417.1,1468.83,2928.91,3980.64,1836.81,2229.38
2026-03-16T04:30:00+03:00,2026-03-16T04:30:00+03:00,397.17,1447.8,2906.34,3956.97,1869.68,2208.0
2026-03-16T04:40:00+03:00,2026-03-16T04:40:00+03:00,377.25,1426.77,2883.77,3933.29,1836.22,2186.61
2026-03-16T04:50:00+03:00,2026-03-16T04:50:00+03:00,357.33,1405.74,2861.2,3909.61,1810.07,2165.23
2026-03-16T05:00:00+03:00,2026-03-16T05:00:00+03:00,337.4,1384.71,2838.63,3885.94,1771.02,2143.84
2026-03-16T05:10:00+03:00,2026-03-16T05:10:00+03:00,301.92,1347.86,2799.89,3845.83,1732.77,2105.54
2026-03-16T05:20:00+03:00,2026-03-16T05:20:00+03:00,266.44,1311.01,2761.14,3805.71,1689.45,2067.25
2026-03-16T05:30:00+03:00,2026-03-16T05:30:00+03:00,230.95,1274.16,2722.4,3765.6,1691.37,2028.95
2026-03-16T05:40:00+03:00,2026-03-16T05:40:00+03:00,195.47,1237.31,2683.65,3725.49,1684.08,1990.65
2026-03-16T05:50:00+03:00,2026-03-16T05:50:00+03:00,159.99,1200.46,2644.9,3685.37,1705.03,1952.35
2026-03-16T06:00:00+03:00,2026-03-16T06:00:00+03:00,124.51,1163.61,2606.16,3645.26,1749.06,1914.06
2026-03-16T06:10:00+03:00,2026-03-16T06:10:00+03:00,103.75,1137.33,2578.67,3616.91,1735.54,1886.08
2026-03-16T06:20:00+03:00,2026-03-16T06:20:00+03:00,83.0,1111.04,2551.18,3588.56,1706.13,1858.11
2026-03-16T06:30:00+03:00,2026-03-16T06:30:00+03:00,62.25,1084.76,2523.7,3560.2,1698.33,1830.13
2026-03-16T06:40:00+03:00,2026-03-16T06:40:00+03:00,41.5,1058.48,2496.21,3531.85,1689.75,1802.16
2026-03-16T06:50:00+03:00,2026-03-16T06:50:00+03:00,20.75,1032.19,2468.73,3503.5,1709.36,1774.18
2026-03-16T07:00:00+03:00,2026-03-16T07:00:00+03:00,0.0,1005.91,2441.24,3475.15,1695.28,1746.21
2026-03-16T07:10:00+03:00,2026-03-16T07:10:00+03:00,0.0,992.94,2426.02,3458.31,1705.59,1728.85
2026-03-16T07:20:00+03:00,2026-03-16T07:20:00+03:00,0.0,979.98,2410.8,3441.47,1678.34,1711.49
2026-03-16T07:30:00+03:00,2026-03-16T07:30:00+03:00,0.0,967.01,2395.59,3424.63,1615.48,1694.13
2026-03-16T07:40:00+03:00,2026-03-16T07:40:00+03:00,0.0,954.04,2380.37,3407.79,1619.91,1676.77
2026-03-16T07:50:00+03:00,2026-03-16T07:50:00+03:00,0.0,941.08,2365.15,3390.95,1628.51,1659.41
2026-03-16T08:00:00+03:00,2026-03-16T08:00:00+03:00,0.0,928.11,2349.93,3374.11,1585.65,1642.05
2026-03-16T08:10:00+03:00,2026-03-16T08:10:00+03:00,0.0,902.88,2325.04,3349.46,1526.18,1617.08
2026-03-16T08:20:00+03:00,2026-03-16T08:20:00+03:00,0.0,877.65,2300.16,3324.82,1541.39,1592.11
2026-03-16T08:30:00+03:00,2026-03-16T08:30:00+03:00,0.0,852.42,2275.27,3300.18,1565.94,1567.14
2026-03-16T08:40:00+03:00,2026-03-16T08:40:00+03:00,0.0,827.19,2250.38,3275.54,1539.79,1542.17
2026-03-16T08:50:00+03:00,2026-03-16T08:50:00+03:00,0.0,801.96,2225.49,3250.9,1517.8,1517.2
2026-03-16T09:00:00+03:00,2026-03-16T09:00:00+03:00,0.0,776.73,2200.61,3226.26,1453.1,1492.24
2026-03-16T09:10:00+03:00,2026-03-16T09:10:00+03:00,0.0,767.18,2192.38,3218.98,1417.43,1485.96
2026-03-16T09:20:00+03:00,2026-03-16T09:20:00+03:00,0.0,757.62,2184.15,3211.71,1428.5,1479.68
2026-03-16T09:30:00+03:00,2026-03-16T09:30:00+03:00,0.0,748.07,2175.92,3204.43,1364.63,1473.4
2026-03-16T09:40:00+03:00,2026-03-16T09:40:00+03:00,0.0,738.52,2167.69,3197.16,1343.78,1467.13
2026-03-16T09:50:00+03:00,2026-03-16T09:50:00+03:00,0.0,728.96,2159.46,3189.88,1325.3,1460.85
2026-03-16T10:00:00+03:00,2026-03-16T10:00:00+03:00,0.0,719.41,2151.23,3182.61,1318.43,1454.57
2026-03-16T10:10:00+03:00,2026-03-16T10:10:00+03:00,0.0,707.41,2138.21,3168.85,1316.12,1443.08
2026-03-16T10:20:00+03:00,2026-03-16T10:20:00+03:00,0.0,695.41,2125.19,3155.09,1284.25,1431.58
2026-03-16T10:30:00+03:00,2026-03-16T10:30:00+03:00,0.0,683.41,2112.17,3141.34,1298.12,1420.09
2026-03-16T10:40:00+03:00,2026-03-16T10:40:00+03:00,0.0,671.42,2099.15,3127.58,1297.92,1408.6
2026-03-16T10:50:00+03:00,2026-03-16T10:50:00+03:00,0.0,659.42,2086.13,3113.82,1268.85,1397.1
2026-03-16T11:00:00+03:00,2026-03-16T11:00:00+03:00,0.0,647.42,2073.11,3100.06,1225.83,1385.61
2026-03-16T11:10:00+03:00,2026-03-16T11:10:00+03:00,0.0,637.47,2062.19,3088.45,1186.61,1377.61
2026-03-16T11:20:00+03:00,2026-03-16T11:20:00+03:00,0.0,627.51,2051.27,3076.84,1153.45,1369.62
2026-03-16T11:30:00+03:00,2026-03-16T11:30:00+03:00,0.0,617.56,2040.35,3065.23,1125.56,1361.63
2026-03-16T11:40:00+03:00,2026-03-16T11:40:00+03:00,0.0,607.6,2029.43,3053.62,1131.41,1353.63
2026-03-16T11:50:00+03:00,2026-03-16T11:50:00+03:00,0.0,597.65,2018.52,3042.01,1059.55,1345.64
2026-03-16T12:00:00+03:00,2026-03-16T12:00:00+03:00,0.0,587.69,2007.6,3030.4,1109.06,1337.64
2026-03-16T12:10:00+03:00,2026-03-16T12:10:00+03:00,0.0,593.36,2013.9,3037.15,1205.16,1345.11
2026-03-16T12:20:00+03:00,2026-03-16T12:20:00+03:00,0.0,599.03,2020.2,3043.91,1248.67,1352.58
2026-03-16T12:30:00+03:00,2026-03-16T12:30:00+03:00,0.0,604.69,2026.5,3050.67,1241.46,1360.05
2026-03-16T12:40:00+03:00,2026-03-16T12:40:00+03:00,0.0,610.36,2032.8,3057.42,1118.26,1367.52
2026-03-16T12:50:00+03:00,2026-03-16T12:50:00+03:00,0.0,616.03,2039.1,3064.18,1159.92,1374.99
2026-03-16T13:00:00+03:00,2026-03-16T13:00:00+03:00,0.0,621.7,2045.4,3070.93,1321.87,1382.46
2026-03-16T13:10:00+03:00,2026-03-16T13:10:00+03:00,0.0,639.94,2064.94,3091.4,1423.98,1400.96
2026-03-16T13:20:00+03:00,2026-03-16T13:20:00+03:00,0.0,658.19,2084.47,3111.87,1633.67,1419.47
2026-03-16T13:30:00+03:00,2026-03-16T13:30:00+03:00,0.0,676.43,2104.01,3132.33,1608.57,1437.97
2026-03-16T13:40:00+03:00,2026-03-16T13:40:00+03:00,0.0,694.68,2123.55,3152.8,1607.87,1456.47
2026-03-16T13:50:00+03:00,2026-03-16T13:50:00+03:00,0.0,712.92,2143.08,3173.26,1614.09,1474.98
2026-03-16T14:00:00+03:00,2026-03-16T14:00:00+03:00,0.0,731.17,2162.62,3193.73,1615.8,1493.48
2026-03-16T14:10:00+03:00,2026-03-16T14:10:00+03:00,0.0,759.18,2191.78,3223.72,1672.49,1520.5
2026-03-16T14:20:00+03:00,2026-03-16T14:20:00+03:00,0.0,787.19,2220.94,3253.71,1703.5,1547.52
2026-03-16T14:30:00+03:00,2026-03-16T14:30:00+03:00,0.0,815.2,2250.1,3283.71,1540.78,1574.54
2026-03-16T14:40:00+03:00,2026-03-16T14:40:00+03:00,0.0,843.21,2279.27,3313.7,1602.37,1601.56
2026-03-16T14:50:00+03:00,2026-03-16T14:50:00+03:00,0.0,871.21,2308.43,3343.69,1514.36,1628.57
2026-03-16T15:00:00+03:00,2026-03-16T15:00:00+03:00,0.0,899.22,2337.59,3373.68,1546.34,1655.59
2026-03-16T15:10:00+03:00,2026-03-16T15:10:00+03:00,0.0,905.97,2344.91,3381.42,1639.39,1661.35
2026-03-16T15:20:00+03:00,2026-03-16T15:20:00+03:00,0.0,912.72,2352.23,3389.15,1796.02,1667.1
2026-03-16T15:30:00+03:00,2026-03-16T15:30:00+03:00,0.0,919.47,2359.55,3396.88,1793.88,1672.85
2026-03-16T15:40:00+03:00,2026-03-16T15:40:00+03:00,0.0,926.21,2366.87,3404.61,1769.57,1678.6
2026-03-16T15:50:00+03:00,2026-03-16T15:50:00+03:00,0.0,932.96,2374.19,3412.35,1873.08,1684.36
2026-03-16T16:00:00+03:00,2026-03-16T16:00:00+03:00,0.0,939.71,2381.51,3420.08,1923.07,1690.11
2026-03-16T16:10:00+03:00,2026-03-16T16:10:00+03:00,1.34,958.36,2401.31,3440.71,1963.58,1709.28
2026-03-16T16:20:00+03:00,2026-03-16T16:20:00+03:00,2.69,977.01,2421.11,3461.34,1952.58,1728.45
2026-03-16T16:30:00+03:00,2026-03-16T16:30:00+03:00,4.03,995.65,2440.91,3481.96,1917.77,1747.62
2026-03-16T16:40:00+03:00,2026-03-16T16:40:00+03:00,5.37,1014.3,2460.71,3502.59,1932.23,1766.8
2026-03-16T16:50:00+03:00,2026-03-16T16:50:00+03:00,6.71,1032.95,2480.51,3523.22,1899.59,1785.97
2026-03-16T17:00:00+03:00,2026-03-16T17:00:00+03:00,8.06,1051.6,2500.31,3543.85,1866.44,1805.14
2026-03-16T17:10:00+03:00,2026-03-16T17:10:00+03:00,18.43,1062.57,2512.1,3556.24,1674.26,1817.47
2026-03-16T17:20:00+03:00,2026-03-16T17:20:00+03:00,28.8,1073.54,2523.9,3568.63,1768.1,1829.8
2026-03-16T17:30:00+03:00,2026-03-16T17:30:00+03:00,39.17,1084.5,2535.69,3581.02,1816.88,1842.13
2026-03-16T17:40:00+03:00,2026-03-16T17:40:00+03:00,49.55,1095.47,2547.49,3593.41,1666.75,1854.47
2026-03-16T17:50:00+03:00,2026-03-16T17:50:00+03:00,59.92,1106.44,2559.28,3605.81,1764.12,1866.8
2026-03-16T18:00:00+03:00,2026-03-16T18:00:00+03:00,70.29,1117.41,2571.08,3618.2,1682.99,1879.13
2026-03-16T18:10:00+03:00,2026-03-16T18:10:00+03:00,63.7,1107.84,2557.37,3601.5,1377.14,1870.59
2026-03-16T18:20:00+03:00,2026-03-16T18:20:00+03:00,57.11,1098.27,2543.66,3584.81,1579.31,1862.06
2026-03-16T18:30:00+03:00,2026-03-16T18:30:00+03:00,50.52,1088.7,2529.95,3568.12,1732.3,1853.52
2026-03-16T18:40:00+03:00,2026-03-16T18:40:00+03:00,43.94,1079.12,2516.24,3551.43,1697.51,1844.98
2026-03-16T18:50:00+03:00,2026-03-16T18:50:00+03:00,37.35,1069.55,2502.53,3534.73,1538.32,1836.45
2026-03-16T19:00:00+03:00,2026-03-16T19:00:00+03:00,30.76,1059.98,2488.81,3518.04,1474.92,1827.91
2026-03-16T19:10:00+03:00,2026-03-16T19:10:00+03:00,34.2,1063.6,2492.68,3522.08,1496.08,1832.28
2026-03-16T19:20:00+03:00,2026-03-16T19:20:00+03:00,37.65,1067.23,2496.55,3526.12,1665.72,1836.65
2026-03-16T19:30:00+03:00,2026-03-16T19:30:00+03:00,41.09,1070.85,2500.41,3530.17,1597.0,1841.02
2026-03-16T19:40:00+03:00,2026-03-16T19:40:00+03:00,44.54,1074.47,2504.28,3534.21,1822.7,1845.39
2026-03-16T19:50:00+03:00,2026-03-16T19:50:00+03:00,47.98,1078.09,2508.14,3538.25,1914.94,1849.76
2026-03-16T20:00:00+03:00,2026-03-16T20:00:00+03:00,51.43,1081.71,2512.01,3542.29,1909.56,1854.13
2026-03-16T20:10:00+03:00,2026-03-16T20:10:00+03:00,53.67,1084.51,2515.59,3546.43,1894.81,1854.31
2026-03-16T20:20:00+03:00,2026-03-16T20:20:00+03:00,55.91,1087.31,2519.17,3550.57,1842.72,1854.49
2026-03-16T20:30:00+03:00,2026-03-16T20:30:00+03:00,58.15,1090.11,2522.74,3554.71,2025.35,1854.67
2026-03-16T20:40:00+03:00,2026-03-16T20:40:00+03:00,60.39,1092.91,2526.32,3558.84,2055.95,1854.85
2026-03-16T20:50:00+03:00,2026-03-16T20:50:00+03:00,62.63,1095.71,2529.9,3562.98,1910.47,1855.02
2026-03-16T21:00:00+03:00,2026-03-16T21:00:00+03:00,64.87,1098.51,2533.48,3567.12,1934.96,1855.2
2026-03-16T21:10:00+03:00,2026-03-16T21:10:00+03:00,65.5,1099.24,2534.33,3568.07,1952.48,1853.43
2026-03-16T21:20:00+03:00,2026-03-16T21:20:00+03:00,66.13,1099.96,2535.18,3569.01,1978.17,1851.65
2026-03-16T21:30:00+03:00,2026-03-16T21:30:00+03:00,66.77,1100.69,2536.04,3569.96,2145.36,1849.87
2026-03-16T21:40:00+03:00,2026-03-16T21:40:00+03:00,67.4,1101.41,2536.89,3570.9,2120.94,1848.09
2026-03-16T21:50:00+03:00,2026-03-16T21:50:00+03:00,68.03,1102.14,2537.74,3571.85,1913.06,1846.32
2026-03-16T22:00:00+03:00,2026-03-16T22:00:00+03:00,68.67,1102.86,2538.6,3572.79,1758.8,1844.54
2026-03-16T22:10:00+03:00,2026-03-16T22:10:00+03:00,71.07,1105.16,2540.75,3574.85,1768.43,1845.32
2026-03-16T22:20:00+03:00,2026-03-16T22:20:00+03:00,73.47,1107.46,2542.91,3576.9,1789.77,1846.09
2026-03-16T22:30:00+03:00,2026-03-16T22:30:00+03:00,75.88,1109.77,2545.07,3578.95,1728.47,1846.87
2026-03-16T22:40:00+03:00,2026-03-16T22:40:00+03:00,78.28,1112.07,2547.22,3581.0,1965.31,1847.65
2026-03-16T22:50:00+03:00,2026-03-16T22:50:00+03:00,80.69,1114.37,2549.38,3583.06,1892.5,1848.42
2026-03-16T23:00:00+03:00,2026-03-16T23:00:00+03:00,83.09,1116.67,2551.54,3585.11,1893.06,1849.2
2026-03-16T23:10:00+03:00,2026-03-16T23:10:00+03:00,83.67,1117.65,2553.09,3587.08,1893.08,1913.59
2026-03-16T23:20:00+03:00,2026-03-16T23:20:00+03:00,84.25,1118.64,2554.65,3589.05,1922.35,1977.98
2026-03-16T23:30:00+03:00,2026-03-16T23:30:00+03:00,84.82,1119.63,2556.21,3591.01,1995.71,2042.37
2026-03-16T23:40:00+03:00,2026-03-16T23:40:00+03:00,85.4,1120.62,2557.77,3592.98,1984.05,2106.76
2026-03-16T23:50:00+03:00,2026-03-16T23:50:00+03:00,85.98,1121.6,2559.32,3594.95,,2171.15
2026-03-17T00:00:00+03:00,2026-03-17T00:00:00+03:00,86.55,1122.59,2560.88,3596.92,1775.35,2235.54
2026-03-17T00:10:00+03:00,2026-03-17T00:10:00+03:00,93.47,1129.63,2568.09,3604.26,1797.95,2238.78
2026-03-17T00:20:00+03:00,2026-03-17T00:20:00+03:00,100.39,1136.67,2575.31,3611.6,1786.91,2242.02
2026-03-17T00:30:00+03:00,2026-03-17T00:30:00+03:00,107.3,1143.71,2582.52,3618.93,1828.24,2245.26
2026-03-17T00:40:00+03:00,2026-03-17T00:40:00+03:00,114.22,1150.76,2589.74,3626.27,1907.18,2248.5
2026-03-17T00:50:00+03:00,2026-03-17T00:50:00+03:00,121.14,1157.8,2596.95,3633.61,1835.21,2251.74
2026-03-17T01:00:00+03:00,2026-03-17T01:00:00+03:00,128.05,1164.84,2604.16,3640.95,1877.63,2254.98
2026-03-17T01:10:00+03:00,2026-03-17T01:10:00+03:00,139.17,1176.02,2615.43,3652.28,1947.98,2266.59
