date,time,ptf,smf,positiveImbalance,negativeImbalance,systemStatus
2026-06-10T18:00:00+03:00,2026-06-10T18:00:00+03:00,3600.0,699.98,657.9812,3708.0,Enerji Fazlası
2026-06-10T19:00:00+03:00,2026-06-10T19:00:00+03:00,3600.0,2001.0,1880.94,3708.0,Enerji Fazlası
2026-06-10T20:00:00+03:00,2026-06-10T20:00:00+03:00,4100.01,2001.0,1880.94,4223.0103,Enerji Fazlası
2026-06-10T21:00:00+03:00,2026-06-10T21:00:00+03:00,4100.0,4150.0,3977.0,4399.0,Enerji Açığı
2026-06-10T22:00:00+03:00,2026-06-10T22:00:00+03:00,3249.99,2001.0,1880.94,3347.4897,Enerji Fazlası
2026-06-10T23:00:00+03:00,2026-06-10T23:00:00+03:00,3107.67,780.0,733.2,3200.9001,Enerji Fazlası
2026-06-11T00:00:00+03:00,2026-06-11T00:00:00+03:00,2499.99,780.0,733.2,2574.9897,Enerji Fazlası
2026-06-11T01:00:00+03:00,2026-06-11T01:00:00+03:00,1500.0,780.0,733.2,1545.0,Enerji Fazlası
2026-06-11T02:00:00+03:00,2026-06-11T02:00:00+03:00,1000.01,400.0,376.0,1030.0103,Enerji Fazlası
2026-06-11T03:00:00+03:00,2026-06-11T03:00:00+03:00,2200.0,190.0,178.6,2266.0,Enerji Fazlası
2026-06-11T04:00:00+03:00,2026-06-11T04:00:00+03:00,2200.0,780.0,733.2,2266.0,Enerji Fazlası
2026-06-11T05:00:00+03:00,2026-06-11T05:00:00+03:00,999.98,2077.92,969.9806,2202.5952,Enerji Açığı
2026-06-11T06:00:00+03:00,2026-06-11T06:00:00+03:00,598.99,151.0,141.94,616.9597,Enerji Fazlası
2026-06-11T07:00:00+03:00,2026-06-11T07:00:00+03:00,300.0,10.0,-106.0,309.0,Enerji Fazlası
2026-06-11T08:00:00+03:00,2026-06-11T08:00:00+03:00,800.0,2077.92,776.0,2202.5952,Enerji Açığı
2026-06-11T09:00:00+03:00,2026-06-11T09:00:00+03:00,598.99,2285.71,581.0203,2422.8526,Enerji Açığı
2026-06-11T10:00:00+03:00,2026-06-11T10:00:00+03:00,310.99,310.99,292.3306,320.3197,Enerji Fazlası
2026-06-11T11:00:00+03:00,2026-06-11T11:00:00+03:00,300.01,8.0,-106.0,309.0103,Enerji Fazlası
2026-06-11T12:00:00+03:00,2026-06-11T12:00:00+03:00,200.0,0.0,-106.0,206.0,Enerji Fazlası
2026-06-11T13:00:00+03:00,2026-06-11T13:00:00+03:00,300.01,0.0,-106.0,309.0103,Enerji Fazlası
2026-06-11T14:00:00+03:00,2026-06-11T14:00:00+03:00,599.0,151.0,141.94,616.97,Enerji Fazlası
2026-06-11T15:00:00+03:00,2026-06-11T15:00:00+03:00,649.0,580.0,545.2,668.47,Enerji Fazlası
2026-06-11T16:00:00+03:00,2026-06-11T16:00:00+03:00,1500.0,780.0,733.2,1545.0,Enerji Fazlası
2026-06-11T17:00:00+03:00,2026-06-11T17:00:00+03:00,2785.7,1402.12,1317.9928,2869.271,Enerji Fazlası
2026-06-11T18:00:00+03:00,2026-06-11T18:00:00+03:00,3050.0,3600.0,2958.5,3816.0,Enerji Açığı
2026-06-11T19:00:00+03:00,2026-06-11T19:00:00+03:00,3974.4,3974.41,3855.168,4212.8746,Enerji Açığı
2026-06-11T20:00:00+03:00,2026-06-11T20:00:00+03:00,4100.01,4100.02,3977.0097,4346.0212,Enerji Açığı
2026-06-11T21:00:00+03:00,2026-06-11T21:00:00+03:00,4104.93,4440.0,3981.7821,4706.4,Enerji Açığı
2026-06-11T22:00:00+03:00,2026-06-11T22:00:00+03:00,3500.0,4350.0,3395.0,4611.0,Enerji Açığı
2026-06-11T23:00:00+03:00,2026-06-11T23:00:00+03:00,3520.0,3800.0,3414.4,4028.0,Enerji Açığı
2026-06-12T00:00:00+03:00,2026-06-12T00:00:00+03:00,2499.99,4010.0,2424.9903,4250.6,Enerji Açığı
2026-06-12T01:00:00+03:00,2026-06-12T01:00:00+03:00,1999.98,4010.0,1939.9806,4250.6,Enerji Açığı
2026-06-12T02:00:00+03:00,2026-06-12T02:00:00+03:00,1899.99,3995.0,1842.9903,4234.7,Enerji Açığı
2026-06-12T03:00:00+03:00,2026-06-12T03:00:00+03:00,2249.99,2500.0,2182.4903,2650.0,Enerji Açığı
2026-06-12T04:00:00+03:00,2026-06-12T04:00:00+03:00,2224.09,2500.0,2157.3673,2650.0,Enerji Açığı
2026-06-12T05:00:00+03:00,2026-06-12T05:00:00+03:00,1600.0,2500.0,1552.0,2650.0,Enerji Açığı
2026-06-12T06:00:00+03:00,2026-06-12T06:00:00+03:00,1200.01,1500.0,1164.0097,1590.0,Enerji Açığı
2026-06-12T07:00:00+03:00,2026-06-12T07:00:00+03:00,355.0,150.0,141.0,365.65,Enerji Fazlası
2026-06-12T08:00:00+03:00,2026-06-12T08:00:00+03:00,999.98,2078.6,969.9806,2203.316,Enerji Açığı
2026-06-12T09:00:00+03:00,2026-06-12T09:00:00+03:00,598.99,3000.0,581.0203,3180.0,Enerji Açığı
2026-06-12T10:00:00+03:00,2026-06-12T10:00:00+03:00,303.0,2286.46,293.91,2423.6476,Enerji Açığı
2026-06-12T11:00:00+03:00,2026-06-12T11:00:00+03:00,303.0,2286.46,293.91,2423.6476,Enerji Açığı
2026-06-12T12:00:00+03:00,2026-06-12T12:00:00+03:00,199.0,1000.0,193.03,1060.0,Enerji Açığı
2026-06-12T13:00:00+03:00,2026-06-12T13:00:00+03:00,200.0,2.0,-106.0,206.0,Enerji Fazlası
2026-06-12T14:00:00+03:00,2026-06-12T14:00:00+03:00,599.0,2078.6,581.03,2203.316,Enerji Açığı
2026-06-12T15:00:00+03:00,2026-06-12T15:00:00+03:00,500.0,300.0,282.0,515.0,Enerji Fazlası
2026-06-12T16:00:00+03:00,2026-06-12T16:00:00+03:00,999.99,100.0,-106.0,1029.9897,Enerji Fazlası
2026-06-12T17:00:00+03:00,2026-06-12T17:00:00+03:00,1650.0,780.0,733.2,1699.5,Enerji Fazlası
2026-06-12T18:00:00+03:00,2026-06-12T18:00:00+03:00,1000.0,780.0,733.2,1030.0,Enerji Fazlası
2026-06-12T19:00:00+03:00,2026-06-12T19:00:00+03:00,3594.99,800.0,752.0,3702.8397,Enerji Fazlası
2026-06-12T20:00:00+03:00,2026-06-12T20:00:00+03:00,3974.4,699.98,657.9812,4093.632,Enerji Fazlası
2026-06-12T21:00:00+03:00,2026-06-12T21:00:00+03:00,3875.99,699.98,657.9812,3992.2697,Enerji Fazlası
2026-06-12T22:00:00+03:00,2026-06-12T22:00:00+03:00,1949.98,151.0,141.94,2008.4794,Enerji Fazlası
2026-06-12T23:00:00+03:00,2026-06-12T23:00:00+03:00,700.0,90.0,-106.0,721.0,Enerji Fazlası
2026-06-13T00:00:00+03:00,2026-06-13T00:00:00+03:00,1949.98,100.0,-106.0,2008.4794,Enerji Fazlası
2026-06-13T01:00:00+03:00,2026-06-13T01:00:00+03:00,1500.0,100.0,-106.0,1545.0,Enerji Fazlası
2026-06-13T02:00:00+03:00,2026-06-13T02:00:00+03:00,999.98,71.0,-106.0,1029.9794,Enerji Fazlası
2026-06-13T03:00:00+03:00,2026-06-13T03:00:00+03:00,999.97,10.9,-106.0,1029.9691,Enerji Fazlası
2026-06-13T04:00:00+03:00,2026-06-13T04:00:00+03:00,800.0,11.0,-106.0,824.0,Enerji Fazlası
2026-06-13T05:00:00+03:00,2026-06-13T05:00:00+03:00,500.01,300.0,282.0,515.0103,Enerji Fazlası
2026-06-13T06:00:00+03:00,2026-06-13T06:00:00+03:00,249.0,1.0,-106.0,256.47,Enerji Fazlası
2026-06-13T07:00:00+03:00,2026-06-13T07:00:00+03:00,172.99,3.0,-106.0,178.1797,Enerji Fazlası
2026-06-13T08:00:00+03:00,2026-06-13T08:00:00+03:00,175.0,0.0,-106.0,180.25,Enerji Fazlası
2026-06-13T09:00:00+03:00,2026-06-13T09:00:00+03:00,174.99,1.0,-106.0,180.2397,Enerji Fazlası
2026-06-13T10:00:00+03:00,2026-06-13T10:00:00+03:00,172.0,0.0,-106.0,177.16,Enerji Fazlası
2026-06-13T11:00:00+03:00,2026-06-13T11:00:00+03:00,172.99,0.0,-106.0,178.1797,Enerji Fazlası
2026-06-13T12:00:00+03:00,2026-06-13T12:00:00+03:00,170.99,0.0,-106.0,176.1197,Enerji Fazlası
2026-06-13T13:00:00+03:00,2026-06-13T13:00:00+03:00,173.0,1500.0,167.81,1590.0,Enerji Açığı
2026-06-13T14:00:00+03:00,2026-06-13T14:00:00+03:00,200.0,3200.0,194.0,3392.0,Enerji Açığı
2026-06-13T15:00:00+03:00,2026-06-13T15:00:00+03:00,240.01,2211.89,232.8097,2344.6034,Enerji Açığı
2026-06-13T16:00:00+03:00,2026-06-13T16:00:00+03:00,252.01,2211.89,244.4497,2344.6034,Enerji Açığı
2026-06-13T17:00:00+03:00,2026-06-13T17:00:00+03:00,300.0,600.0,291.0,636.0,Enerji Açığı
2026-06-13T18:00:00+03:00,2026-06-13T18:00:00+03:00,310.01,50.01,-106.0,319.3103,Enerji Fazlası
2026-06-13T19:00:00+03:00,2026-06-13T19:00:00+03:00,999.98,151.0,141.94,1029.9794,Enerji Fazlası
2026-06-13T20:00:00+03:00,2026-06-13T20:00:00+03:00,2000.01,200.0,188.0,2060.0103,Enerji Fazlası
2026-06-13T21:00:00+03:00,2026-06-13T21:00:00+03:00,2000.01,3000.0,1940.0097,3180.0,Enerji Açığı
2026-06-13T22:00:00+03:00,2026-06-13T22:00:00+03:00,1300.01,2010.81,1261.0097,2131.4586,Enerji Açığı
2026-06-13T23:00:00+03:00,2026-06-13T23:00:00+03:00,736.36,11.0,-106.0,758.4508,Enerji Fazlası
2026-06-14T00:00:00+03:00,2026-06-14T00:00:00+03:00,999.97,48.0,-106.0,1029.9691,Enerji Fazlası
2026-06-14T01:00:00+03:00,2026-06-14T01:00:00+03:00,699.99,10.9,-106.0,720.9897,Enerji Fazlası
2026-06-14T02:00:00+03:00,2026-06-14T02:00:00+03:00,500.01,10.9,-106.0,515.0103,Enerji Fazlası
2026-06-14T03:00:00+03:00,2026-06-14T03:00:00+03:00,366.07,1.0,-106.0,377.0521,Enerji Fazlası
2026-06-14T04:00:00+03:00,2026-06-14T04:00:00+03:00,320.0,1.0,-106.0,329.6,Enerji Fazlası
2026-06-14T05:00:00+03:00,2026-06-14T05:00:00+03:00,300.0,0.0,-106.0,309.0,Enerji Fazlası
2026-06-14T06:00:00+03:00,2026-06-14T06:00:00+03:00,175.0,3.0,-106.0,180.25,Enerji Fazlası
2026-06-14T07:00:00+03:00,2026-06-14T07:00:00+03:00,50.0,750.0,-103.0,795.0,Enerji Açığı
2026-06-14T08:00:00+03:00,2026-06-14T08:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-06-14T09:00:00+03:00,2026-06-14T09:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-06-14T10:00:00+03:00,2026-06-14T10:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-06-14T11:00:00+03:00,2026-06-14T11:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-06-14T12:00:00+03:00,2026-06-14T12:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-06-14T13:00:00+03:00,2026-06-14T13:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-06-14T14:00:00+03:00,2026-06-14T14:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-06-14T15:00:00+03:00,2026-06-14T15:00:00+03:00,0.0,0.0,-106.0,154.5,Enerji Fazlası
2026-06-14T16:00:00+03:00,2026-06-14T16:00:00+03:00,170.0,2011.55,164.9,2132.243,Enerji Açığı
2026-06-14T17:00:00+03:00,2026-06-14T17:00:00+03:00,200.0,0.0,-106.0,206.0,Enerji Fazlası
2026-06-14T18:00:00+03:00,2026-06-14T18:00:00+03:00,331.51,11.0,-106.0,341.4553,Enerji Fazlası
2026-06-14T19:00:00+03:00,2026-06-14T19:00:00+03:00,1100.01,700.0,658.0,1133.0103,Enerji Fazlası
2026-06-14T20:00:00+03:00,2026-06-14T20:00:00+03:00,2500.0,700.0,658.0,2575.0,Enerji Fazlası
2026-06-14T21:00:00+03:00,2026-06-14T21:00:00+03:00,2000.01,700.0,658.0,2060.0103,Enerji Fazlası
2026-06-14T22:00:00+03:00,2026-06-14T22:00:00+03:00,1899.99,700.0,658.0,1956.9897,Enerji Fazlası
2026-06-14T23:00:00+03:00,2026-06-14T23:00:00+03:00,1200.01,2500.0,1164.0097,2650.0,Enerji Açığı
2026-06-15T00:00:00+03:00,2026-06-15T00:00:00+03:00,700.0,2212.71,679.0,2345.4726,Enerji Açığı
2026-06-15T01:00:00+03:00,2026-06-15T01:00:00+03:00,320.0,220.0,206.8,329.6,Enerji Fazlası
2026-06-15T02:00:00+03:00,2026-06-15T02:00:00+03:00,302.99,42.0,-106.0,312.0797,Enerji Fazlası
2026-06-15T03:00:00+03:00,2026-06-15T03:00:00+03:00,999.97,100.0,-106.0,1029.9691,Enerji Fazlası
2026-06-15T04:00:00+03:00,2026-06-15T04:00:00+03:00,999.98,90.0,-106.0,1029.9794,Enerji Fazlası
2026-06-15T05:00:00+03:00,2026-06-15T05:00:00+03:00,1000.01,11.0,-106.0,1030.0103,Enerji Fazlası
2026-06-15T06:00:00+03:00,2026-06-15T06:00:00+03:00,355.01,1.0,-106.0,365.6603,Enerji Fazlası
2026-06-15T07:00:00+03:00,2026-06-15T07:00:00+03:00,207.01,0.0,-106.0,213.2203,Enerji Fazlası
2026-06-15T08:00:00+03:00,2026-06-15T08:00:00+03:00,399.0,930.0,387.03,985.8,Enerji Açığı
2026-06-15T09:00:00+03:00,2026-06-15T09:00:00+03:00,365.1,62.0,-106.0,376.053,Enerji Fazlası
2026-06-15T10:00:00+03:00,2026-06-15T10:00:00+03:00,300.01,10.9,-106.0,309.0103,Enerji Fazlası
2026-06-15T11:00:00+03:00,2026-06-15T11:00:00+03:00,329.99,100.0,-106.0,339.8897,Enerji Fazlası
2026-06-15T12:00:00+03:00,2026-06-15T12:00:00+03:00,207.01,1.0,-106.0,213.2203,Enerji Fazlası
2026-06-15T13:00:00+03:00,2026-06-15T13:00:00+03:00,303.0,10.8,-106.0,312.09,Enerji Fazlası
2026-06-15T14:00:00+03:00,2026-06-15T14:00:00+03:00,500.01,100.0,-106.0,515.0103,Enerji Fazlası
2026-06-15T15:00:00+03:00,2026-06-15T15:00:00+03:00,999.0,400.0,376.0,1028.97,Enerji Fazlası
2026-06-15T16:00:00+03:00,2026-06-15T16:00:00+03:00,999.98,100.0,-106.0,1029.9794,Enerji Fazlası
2026-06-15T17:00:00+03:00,2026-06-15T17:00:00+03:00,2000.01,780.0,733.2,2060.0103,Enerji Fazlası
2026-06-15T18:00:00+03:00,2026-06-15T18:00:00+03:00,2511.94,4100.0,2436.5818,4346.0,Enerji Açığı
2026-06-15T19:00:00+03:00,2026-06-15T19:00:00+03:00,4000.0,4425.0,3880.0,4690.5,Enerji Açığı
2026-06-15T20:00:00+03:00,2026-06-15T20:00:00+03:00,4200.0,4439.0,4074.0,4705.34,Enerji Açığı
2026-06-15T21:00:00+03:00,2026-06-15T21:00:00+03:00,4100.01,4450.0,3977.0097,4717.0,Enerji Açığı
2026-06-15T22:00:00+03:00,2026-06-15T22:00:00+03:00,3795.0,4439.0,3681.15,4705.34,Enerji Açığı
2026-06-15T23:00:00+03:00,2026-06-15T23:00:00+03:00,3000.0,4198.0,2910.0,4449.88,Enerji Açığı
2026-06-16T00:00:00+03:00,2026-06-16T00:00:00+03:00,2961.04,3950.0,2872.2088,4187.0,Enerji Açığı
2026-06-16T01:00:00+03:00,2026-06-16T01:00:00+03:00,1500.01,3950.0,1455.0097,4187.0,Enerji Açığı
2026-06-16T02:00:00+03:00,2026-06-16T02:00:00+03:00,999.97,2212.71,969.9709,2345.4726,Enerji Açığı
2026-06-16T03:00:00+03:00,2026-06-16T03:00:00+03:00,1500.0,2011.55,1455.0,2132.243,Enerji Açığı
2026-06-16T04:00:00+03:00,2026-06-16T04:00:00+03:00,1900.0,3800.0,1843.0,4028.0,Enerji Açığı
2026-06-16T05:00:00+03:00,2026-06-16T05:00:00+03:00,1500.0,3900.0,1455.0,4134.0,Enerji Açığı
2026-06-16T06:00:00+03:00,2026-06-16T06:00:00+03:00,800.0,2011.55,776.0,2132.243,Enerji Açığı
2026-06-16T07:00:00+03:00,2026-06-16T07:00:00+03:00,250.0,36.0,-106.0,257.5,Enerji Fazlası
2026-06-16T08:00:00+03:00,2026-06-16T08:00:00+03:00,325.01,2212.71,315.2597,2345.4726,Enerji Açığı
2026-06-16T09:00:00+03:00,2026-06-16T09:00:00+03:00,277.01,3000.0,268.6997,3180.0,Enerji Açığı
2026-06-16T10:00:00+03:00,2026-06-16T10:00:00+03:00,200.0,2212.71,194.0,2345.4726,Enerji Açığı
2026-06-16T11:00:00+03:00,2026-06-16T11:00:00+03:00,200.0,2212.71,194.0,2345.4726,Enerji Açığı
2026-06-16T12:00:00+03:00,2026-06-16T12:00:00+03:00,170.0,2011.55,164.9,2132.243,Enerji Açığı
2026-06-16T13:00:00+03:00,2026-06-16T13:00:00+03:00,190.0,2212.71,184.3,2345.4726,Enerji Açığı
2026-06-16T14:00:00+03:00,2026-06-16T14:00:00+03:00,200.0,2011.55,194.0,2132.243,Enerji Açığı
2026-06-16T15:00:00+03:00,2026-06-16T15:00:00+03:00,216.01,1700.0,209.5297,1802.0,Enerji Açığı
2026-06-16T16:00:00+03:00,2026-06-16T16:00:00+03:00,325.0,2011.55,315.25,2132.243,Enerji Açığı
2026-06-16T17:00:00+03:00,2026-06-16T17:00:00+03:00,1000.0,4200.0,970.0,4452.0,Enerji Açığı
2026-06-16T18:00:00+03:00,2026-06-16T18:00:00+03:00,1999.98,4300.0,1939.9806,4558.0,Enerji Açığı
2026-06-16T19:00:00+03:00,2026-06-16T19:00:00+03:00,3974.39,4450.0,3855.1583,4717.0,Enerji Açığı
2026-06-16T20:00:00+03:00,2026-06-16T20:00:00+03:00,4100.01,4450.0,3977.0097,4717.0,Enerji Açığı
2026-06-16T21:00:00+03:00,2026-06-16T21:00:00+03:00,4100.0,4450.0,3977.0,4717.0,Enerji Açığı
2026-06-16T22:00:00+03:00,2026-06-16T22:00:00+03:00,3390.0,4425.0,3288.3,4690.5,Enerji Açığı
2026-06-16T23:00:00+03:00,2026-06-16T23:00:00+03:00,1850.0,4198.0,1794.5,4449.88,Enerji Açığı
2026-06-17T00:00:00+03:00,2026-06-17T00:00:00+03:00,2099.99,2500.0,2036.9903,2650.0,Enerji Açığı
2026-06-17T01:00:00+03:00,2026-06-17T01:00:00+03:00,1189.0,400.0,376.0,1224.67,Enerji Fazlası
2026-06-17T02:00:00+03:00,2026-06-17T02:00:00+03:00,875.99,400.0,376.0,902.2697,Enerji Fazlası
2026-06-17T03:00:00+03:00,2026-06-17T03:00:00+03:00,900.0,1996.0,873.0,2115.76,Enerji Açığı
2026-06-17T04:00:00+03:00,2026-06-17T04:00:00+03:00,799.99,400.0,376.0,823.9897,Enerji Fazlası
2026-06-17T05:00:00+03:00,2026-06-17T05:00:00+03:00,589.0,400.0,376.0,606.67,Enerji Fazlası
2026-06-17T06:00:00+03:00,2026-06-17T06:00:00+03:00,304.0,100.0,-106.0,313.12,Enerji Fazlası
2026-06-17T07:00:00+03:00,2026-06-17T07:00:00+03:00,174.99,1290.0,169.7403,1367.4,Enerji Açığı
2026-06-17T08:00:00+03:00,2026-06-17T08:00:00+03:00,298.99,3400.0,290.0203,3604.0,Enerji Açığı
2026-06-17T09:00:00+03:00,2026-06-17T09:00:00+03:00,248.01,,,,
2026-06-17T10:00:00+03:00,2026-06-17T10:00:00+03:00,199.0,,,,
2026-06-17T11:00:00+03:00,2026-06-17T11:00:00+03:00,196.01,,,,
2026-06-17T12:00:00+03:00,2026-06-17T12:00:00+03:00,169.99,,,,
2026-06-17T13:00:00+03:00,2026-06-17T13:00:00+03:00,175.0,,,,
2026-06-17T14:00:00+03:00,2026-06-17T14:00:00+03:00,211.0,,,,
2026-06-17T15:00:00+03:00,2026-06-17T15:00:00+03:00,250.0,,,,
2026-06-17T16:00:00+03:00,2026-06-17T16:00:00+03:00,303.01,,,,
2026-06-17T17:00:00+03:00,2026-06-17T17:00:00+03:00,999.98,,,,
2026-06-17T18:00:00+03:00,2026-06-17T18:00:00+03:00,1197.41,,,,
2026-06-17T19:00:00+03:00,2026-06-17T19:00:00+03:00,3271.26,,,,
2026-06-17T20:00:00+03:00,2026-06-17T20:00:00+03:00,3974.4,,,,
2026-06-17T21:00:00+03:00,2026-06-17T21:00:00+03:00,3974.4,,,,
2026-06-17T22:00:00+03:00,2026-06-17T22:00:00+03:00,2500.01,,,,
2026-06-17T23:00:00+03:00,2026-06-17T23:00:00+03:00,1400.0,,,,
2026-06-18T00:00:00+03:00,2026-06-18T00:00:00+03:00,2600.01,3700.0,2522.0097,3922.0,Enerji Açığı
2026-06-18T01:00:00+03:00,2026-06-18T01:00:00+03:00,1499.97,3600.0,1454.9709,3816.0,Enerji Açığı
2026-06-18T02:00:00+03:00,2026-06-18T02:00:00+03:00,999.97,3500.0,969.9709,3710.0,Enerji Açığı
2026-06-18T03:00:00+03:00,2026-06-18T03:00:00+03:00,988.88,2218.27,959.2136,2351.3662,Enerji Açığı
2026-06-18T04:00:00+03:00,2026-06-18T04:00:00+03:00,513.63,2016.61,498.2211,2137.6066,Enerji Açığı
2026-06-18T05:00:00+03:00,2026-06-18T05:00:00+03:00,303.99,2000.0,294.8703,2120.0,Enerji Açığı
2026-06-18T06:00:00+03:00,2026-06-18T06:00:00+03:00,250.01,2000.0,242.5097,2120.0,Enerji Açığı
2026-06-18T07:00:00+03:00,2026-06-18T07:00:00+03:00,175.0,40.0,-106.0,180.25,Enerji Fazlası
2026-06-18T08:00:00+03:00,2026-06-18T08:00:00+03:00,249.99,2016.61,242.4903,2137.6066,Enerji Açığı
2026-06-18T09:00:00+03:00,2026-06-18T09:00:00+03:00,199.99,2016.61,193.9903,2137.6066,Enerji Açığı
2026-06-18T10:00:00+03:00,2026-06-18T10:00:00+03:00,174.99,2218.27,169.7403,2351.3662,Enerji Açığı
2026-06-18T11:00:00+03:00,2026-06-18T11:00:00+03:00,174.99,2218.27,169.7403,2351.3662,Enerji Açığı
2026-06-18T12:00:00+03:00,2026-06-18T12:00:00+03:00,170.0,800.0,164.9,848.0,Enerji Açığı
2026-06-18T13:00:00+03:00,2026-06-18T13:00:00+03:00,171.01,2000.0,165.8797,2120.0,Enerji Açığı
2026-06-18T14:00:00+03:00,2026-06-18T14:00:00+03:00,200.0,2218.27,194.0,2351.3662,Enerji Açığı
2026-06-18T15:00:00+03:00,2026-06-18T15:00:00+03:00,240.01,2000.0,232.8097,2120.0,Enerji Açığı
2026-06-18T16:00:00+03:00,2026-06-18T16:00:00+03:00,300.01,2000.0,291.0097,2120.0,Enerji Açığı
2026-06-18T17:00:00+03:00,2026-06-18T17:00:00+03:00,800.0,3500.0,776.0,3710.0,Enerji Açığı
2026-06-18T18:00:00+03:00,2026-06-18T18:00:00+03:00,999.98,2500.0,969.9806,2650.0,Enerji Açığı
2026-06-18T19:00:00+03:00,2026-06-18T19:00:00+03:00,1484.99,3500.0,1440.4403,3710.0,Enerji Açığı
2026-06-18T20:00:00+03:00,2026-06-18T20:00:00+03:00,2060.2,699.98,657.9812,2122.006,Enerji Fazlası
2026-06-18T21:00:00+03:00,2026-06-18T21:00:00+03:00,2124.99,502.0,471.88,2188.7397,Enerji Fazlası
2026-06-18T22:00:00+03:00,2026-06-18T22:00:00+03:00,1066.63,320.0,300.8,1098.6289,Enerji Fazlası
2026-06-18T23:00:00+03:00,2026-06-18T23:00:00+03:00,596.74,8.0,-106.0,614.6422,Enerji Fazlası
2026-06-19T00:00:00+03:00,2026-06-19T00:00:00+03:00,899.99,0.0,-106.0,926.9897,Enerji Fazlası
2026-06-19T01:00:00+03:00,2026-06-19T01:00:00+03:00,355.0,0.0,-106.0,365.65,Enerji Fazlası
2026-06-19T02:00:00+03:00,2026-06-19T02:00:00+03:00,303.99,0.0,-106.0,313.1097,Enerji Fazlası
2026-06-19T03:00:00+03:00,2026-06-19T03:00:00+03:00,310.01,0.0,-106.0,319.3103,Enerji Fazlası
2026-06-19T04:00:00+03:00,2026-06-19T04:00:00+03:00,300.01,0.0,-106.0,309.0103,Enerji Fazlası
2026-06-19T05:00:00+03:00,2026-06-19T05:00:00+03:00,259.93,0.0,-106.0,267.7279,Enerji Fazlası
2026-06-19T06:00:00+03:00,2026-06-19T06:00:00+03:00,190.0,0.0,-106.0,195.7,Enerji Fazlası
2026-06-19T07:00:00+03:00,2026-06-19T07:00:00+03:00,171.01,1.0,-106.0,176.1403,Enerji Fazlası
2026-06-19T08:00:00+03:00,2026-06-19T08:00:00+03:00,228.99,2219.07,222.1203,2352.2142,Enerji Açığı
2026-06-19T09:00:00+03:00,2026-06-19T09:00:00+03:00,216.0,3500.0,209.52,3710.0,Enerji Açığı
2026-06-19T10:00:00+03:00,2026-06-19T10:00:00+03:00,190.0,3300.0,184.3,3498.0,Enerji Açığı
2026-06-19T11:00:00+03:00,2026-06-19T11:00:00+03:00,180.0,3400.0,174.6,3604.0,Enerji Açığı
2026-06-19T12:00:00+03:00,2026-06-19T12:00:00+03:00,170.01,3400.0,164.9097,3604.0,Enerji Açığı
2026-06-19T13:00:00+03:00,2026-06-19T13:00:00+03:00,171.0,1.0,-106.0,176.13,Enerji Fazlası
2026-06-19T14:00:00+03:00,2026-06-19T14:00:00+03:00,248.0,1390.0,240.56,1473.4,Enerji Açığı
2026-06-19T15:00:00+03:00,2026-06-19T15:00:00+03:00,279.67,3.0,-106.0,288.0601,Enerji Fazlası
2026-06-19T16:00:00+03:00,2026-06-19T16:00:00+03:00,304.0,2.0,-106.0,313.12,Enerji Fazlası
2026-06-19T17:00:00+03:00,2026-06-19T17:00:00+03:00,500.0,1.0,-106.0,515.0,Enerji Fazlası
2026-06-19T18:00:00+03:00,2026-06-19T18:00:00+03:00,1010.0,0.0,-106.0,1040.3,Enerji Fazlası
2026-06-19T19:00:00+03:00,2026-06-19T19:00:00+03:00,1499.97,7.0,-106.0,1544.9691,Enerji Fazlası
2026-06-19T20:00:00+03:00,2026-06-19T20:00:00+03:00,2488.89,699.97,657.9718,2563.5567,Enerji Fazlası
2026-06-19T21:00:00+03:00,2026-06-19T21:00:00+03:00,2488.88,699.98,657.9812,2563.5464,Enerji Fazlası
2026-06-19T22:00:00+03:00,2026-06-19T22:00:00+03:00,1400.0,1.0,-106.0,1442.0,Enerji Fazlası
2026-06-19T23:00:00+03:00,2026-06-19T23:00:00+03:00,1000.0,7.0,-106.0,1030.0,Enerji Fazlası
2026-06-20T00:00:00+03:00,2026-06-20T00:00:00+03:00,1772.24,7.0,-106.0,1825.4072,Enerji Fazlası
2026-06-20T01:00:00+03:00,2026-06-20T01:00:00+03:00,910.0,0.1,-106.0,937.3,Enerji Fazlası
2026-06-20T02:00:00+03:00,2026-06-20T02:00:00+03:00,355.01,0.1,-106.0,365.6603,Enerji Fazlası
2026-06-20T03:00:00+03:00,2026-06-20T03:00:00+03:00,310.0,1.0,-106.0,319.3,Enerji Fazlası
2026-06-20T04:00:00+03:00,2026-06-20T04:00:00+03:00,331.51,3.0,-106.0,341.4553,Enerji Fazlası
2026-06-20T05:00:00+03:00,2026-06-20T05:00:00+03:00,310.01,1.0,-106.0,319.3103,Enerji Fazlası
2026-06-20T06:00:00+03:00,2026-06-20T06:00:00+03:00,240.01,1.0,-106.0,247.2103,Enerji Fazlası
